character	syllable	initial	medial	nuclues	terminal	tone	percentage
悷	ləi	l	null	ə	i	2	undefined
悷	løi	l	null	ø	i	2	undefined
悸	cvəi	cv	null	ə	i	2	undefined
悹	cun	c	null	u	n	2	undefined
悺	cun	c	null	u	n	2	undefined
悻	həŋ	h	null	ə	ŋ	2	undefined
悼	dou	d	null	o	u	2	undefined
悽	ʦ'əi	ʦ'	null	ə	i	0	undefined
悾	xuŋ	x	null	u	ŋ	0	undefined
悿	t'im	t'	null	i	m	1	undefined
惀	løn	l	null	ø	n	0	undefined
惁	siŋ	s	null	i	ŋ	3	undefined
惂	xəm	x	null	ə	m	1	undefined
惃	cvən	cv	null	ə	n	1	undefined
惄	niŋ	n	null	i	ŋ	3	undefined
情	ʣ'iŋ	ʣ'	null	i	ŋ	0	undefined
情	ʦ'iŋ	ʦ'	null	i	ŋ	1	undefined
惆	ʣ'əu	ʣ'	null	ə	u	0	undefined
惇	tøn	t	null	ø	n	0	undefined
惈	cvo	cv	null	o		1	undefined
惉	ʦim	ʦ	null	i	m	0	undefined
惊	ciŋ	c	null	i	ŋ	0	undefined
惋	qun	q	null	u	n	1	undefined
惋	qyn	q	null	y	n	1	undefined
惌	qyn	q	null	y	n	0	undefined
惍	cəm	c	null	ə	m	0	undefined
惎	gei	g	null	e	i	2	undefined
惏	ləm	l	null	ə	m	0	undefined
惏	lam	l	null	a	m	0	undefined
惐	viŋ	v	null	i	ŋ	3	undefined
惑	hvaŋ	hv	null	a	ŋ	3	undefined
惒	vo	v	null	o		0	undefined
惓	g'yn	g'	null	y	n	0	undefined
惓	cyn	c	null	y	n	2	undefined
惔	d'am	d'	null	a	m	0	undefined
惔	dam	d	null	a	m	2	undefined
惕	t'iŋ	t'	null	i	ŋ	3	undefined
惖	t'iŋ	t'	null	i	ŋ	3	undefined
惗	qnəm	qn	null	ə	m	1	undefined
惗	qləm	ql	null	ə	m	1	undefined
惘	moŋ	m	null	o	ŋ	1	undefined
惙	ʦryn	ʦr	null	y	n	3	undefined
惚	xvən	xv	null	ə	n	3	undefined
惛	xvən	xv	null	ə	n	0	undefined
惜	siŋ	s	null	i	ŋ	3	undefined
惝	ʦ'oŋ	ʦ'	null	o	ŋ	1	undefined
惝	t'oŋ	t'	null	o	ŋ	1	undefined
惞	qjən	qj	null	ə	n	0	undefined
惟	vəi	v	null	ə	i	0	undefined
惠	hvəi	hv	null	ə	i	2	undefined
惡	qoŋ	q	null	o	ŋ	3	undefined
惡	qu	q	null	u		2	undefined
惢	so	s	null	o		1	undefined
惣	ʦuŋ	ʦ	null	u	ŋ	1	undefined
惤	cin	c	null	i	n	0	undefined
惥	qjuŋ	qj	null	u	ŋ	1	undefined
惦	tim	t	null	i	m	2	undefined
惧	gøi	g	null	ø	i	2	undefined
惨	ʦ'am	ʦ'	null	a	m	1	undefined
惩	ʣ'iŋ	ʣ'	null	i	ŋ	0	undefined
惪	təŋ	t	null	ə	ŋ	3	undefined
惫	bei	b	null	e	i	2	undefined
惫	bai	b	null	a	i	2	undefined
惬	xim	x	null	i	m	3	undefined
惬	him	h	null	i	m	3	undefined
惭	ʣ'am	ʣ'	null	a	m	0	undefined
惮	dan	d	null	a	n	2	undefined
惯	cvan	cv	null	a	n	2	undefined
惰	do	d	null	o		2	undefined
惱	nou	n	null	o	u	1	undefined
惲	vən	v	null	ə	n	2	undefined
想	søŋ	s	null	ø	ŋ	1	undefined
惴	ʦjøi	ʦj	null	ø	i	2	undefined
惵	dim	d	null	i	m	3	undefined
惶	hvoŋ	hv	null	o	ŋ	0	undefined
惷	ʦj'øn	ʦj'	null	ø	n	1	undefined
惸	g'iŋ	g'	null	i	ŋ	0	undefined
惹	nje	nj	null	e		1	undefined
惺	siŋ	s	null	i	ŋ	0	undefined
惻	ʦr'əŋ	ʦr'	null	ə	ŋ	3	undefined
惻	ʦr'aŋ	ʦr'	null	a	ŋ	3	undefined
惼	pin	p	null	i	n	1	undefined
惼	p'in	p'	null	i	n	1	undefined
惽	fən	f	null	ə	n	0	undefined
惽	mən	m	null	ə	n	1	undefined
惾	ʦuŋ	ʦ	null	u	ŋ	0	undefined
惿	d'əi	d'	null	ə	i	0	undefined
愀	ʦ'iu	ʦ'	null	i	u	1	undefined
愁	zrəu	zr	null	ə	u	0	undefined
愂	bui	b	null	u	i	2	undefined
愃	syn	s	null	y	n	0	undefined
愄	qui	q	null	u	i	0	undefined
愅	caŋ	c	null	a	ŋ	3	undefined
愆	xin	x	null	i	n	0	undefined
愇	vəi	v	null	ə	i	1	undefined
愈	y		null	y		2	undefined
愉	y		null	y		0	undefined
愉	t'əu	t'	null	ə	u	0	undefined
愊	piŋ	p	null	i	ŋ	3	undefined
愋	xyn	x	null	y	n	0	undefined
愌	un		null	u	n	2	undefined
愍	mən	m	null	ə	n	1	undefined
愎	piŋ	p	null	i	ŋ	3	undefined
意	qi	q	null	i		2	undefined
愐	min	m	null	i	n	1	undefined
愑	juŋ	j	null	u	ŋ	1	undefined
愒	c'oi	c'	null	o	i	2	undefined
愒	c'əi	c'	null	ə	i	2	undefined
愒	xei	x	null	e	i	2	undefined
愒	xon	x	null	o	n	3	undefined
愓	doŋ	d	null	o	ŋ	2	undefined
愓	søŋ	s	null	ø	ŋ	0	undefined
愔	qjəm	qj	null	ə	m	0	undefined
愕	ŋoŋ	ŋ	null	o	ŋ	3	undefined
愖	zjəm	zj	null	ə	m	0	undefined
愗	məu	m	null	ə	u	2	undefined
愘	c'oŋ	c'	null	o	ŋ	3	undefined
愙	c'oŋ	c'	null	o	ŋ	3	undefined
愚	ŋy	ŋ	null	y		0	undefined
愛	qoi	q	null	o	i	2	undefined
愜	xim	x	null	i	m	3	undefined
愜	him	h	null	i	m	3	undefined
愝	qin	q	null	i	n	1	undefined
愞	no	n	null	o		2	undefined
愞	njyn	nj	null	y	n	1	undefined
感	cəm	c	null	ə	m	1	undefined
愠	qvən	qv	null	ə	n	2	undefined
愡	ʦuŋ	ʦ	null	u	ŋ	1	undefined
愢	soi	s	null	o	i	0	undefined
愣	liŋ	l	null	i	ŋ	2	undefined
愤	wən	w	null	ə	n	1	undefined
愥	qiŋ	q	null	i	ŋ	0	undefined
愦	c'ui	c'	null	u	i	1	undefined
愧	gv'əi	gv'	null	ə	i	1	undefined
愧	cv'əi	cv'	null	ə	i	2	undefined
愨	c'oŋ	c'	null	o	ŋ	3	undefined
愩	cuŋ	c	null	u	ŋ	0	undefined
愪	vən	v	null	ə	n	0	undefined
愫	sou	s	null	o	u	2	undefined
愬	saŋ	s	null	a	ŋ	3	undefined
愬	sou	s	null	o	u	2	undefined
愭	g'ei	g'	null	e	i	0	undefined
愮	iu		null	i	u	0	undefined
愯	suŋ	s	null	u	ŋ	1	undefined
愰	foŋ	f	null	o	ŋ	1	undefined
愱	ʣən	ʣ	null	ə	n	3	undefined
愲	cvən	cv	null	ə	n	3	undefined
愳	gøi	g	null	ø	i	2	undefined
愴	ʦr'oŋ	ʦr'	null	o	ŋ	2	undefined
愵	niŋ	n	null	i	ŋ	3	undefined
愶	xim	x	null	i	m	3	undefined
愷	xoi	x	null	o	i	1	undefined
愸	ʦiŋ	ʦ	null	i	ŋ	1	undefined
愹	juŋ	j	null	u	ŋ	1	undefined
愺	ʦ'ou	ʦ'	null	o	u	1	undefined
愻	søn	s	null	ø	n	2	undefined
愼	zjən	zj	null	ə	n	2	undefined
愽	poŋ	p	null	o	ŋ	3	undefined
愾	c'oi	c'	null	o	i	2	undefined
愿	ŋyn	ŋ	null	y	n	2	undefined
慀	həi	h	null	ə	i	2	undefined
慁	hvən	hv	null	ə	n	2	undefined
慂	qjuŋ	qj	null	u	ŋ	1	undefined
慃	qoŋ	q	null	o	ŋ	1	undefined
慄	løn	l	null	ø	n	3	undefined
慅	ʦ'ou	ʦ'	null	o	u	1	undefined
慅	sou	s	null	o	u	0	undefined
慆	t'ou	t'	null	o	u	0	undefined
慇	qjən	qj	null	ə	n	0	undefined
慈	ʣ'i	ʣ'	null	i		0	undefined
慉	ʦ'uŋ	ʦ'	null	u	ŋ	3	undefined
慊	xim	x	null	i	m	2	undefined
慊	hjim	hj	null	i	m	0	undefined
態	t'ai	t'	null	a	i	2	undefined
慌	xvoŋ	xv	null	o	ŋ	0	undefined
慍	qvən	qv	null	ə	n	2	undefined
慎	zjən	zj	null	ə	n	2	undefined
慏	miŋ	m	null	i	ŋ	1	undefined
慐	cuŋ	c	null	u	ŋ	0	undefined
慑	sim	s	null	i	m	3	undefined
慑	ʦim	ʦ	null	i	m	3	undefined
慒	ʣ'uŋ	ʣ'	null	u	ŋ	0	undefined
慓	p'iu	p'	null	i	u	2	undefined
慓	b'iu	b'	null	i	u	1	undefined
慔	mou	m	null	o	u	2	undefined
慕	mou	m	null	o	u	2	undefined
慖	cvoŋ	cv	null	o	ŋ	3	undefined
慗	ʦr'iŋ	ʦr'	null	i	ŋ	3	undefined
慘	ʦ'am	ʦ'	null	a	m	1	undefined
慙	ʣ'am	ʣ'	null	a	m	0	undefined
慚	ʣ'am	ʣ'	null	a	m	0	undefined
慛	ʣ'øi	ʣ'	null	ø	i	0	undefined
慜	mən	m	null	ə	n	1	undefined
慝	t'iŋ	t'	null	i	ŋ	3	undefined
慞	ʦjøŋ	ʦj	null	ø	ŋ	0	undefined
慟	duŋ	d	null	u	ŋ	2	undefined
慠	ŋou	ŋ	null	o	u	2	undefined
慠	ou		null	o	u	2	undefined
慡	soŋ	s	null	o	ŋ	1	undefined
慢	man	m	null	a	n	2	undefined
慣	cvan	cv	null	a	n	2	undefined
慤	c'oŋ	c'	null	o	ŋ	3	undefined
慥	ʣou	ʣ	null	o	u	2	undefined
慥	ʦ'ou	ʦ'	null	o	u	2	undefined
慦	cəu	c	null	ə	u	2	undefined
慧	hvəi	hv	null	ə	i	2	undefined
慧	x-vəi	x-v	null	ə	i	1	undefined
慨	c'oi	c'	null	o	i	2	undefined
慩	lin	l	null	i	n	0	undefined
慪	qəu	q	null	ə	u	2	undefined
慫	suŋ	s	null	u	ŋ	1	undefined
慬	g'ən	g'	null	ə	n	0	undefined
慭	jən	j	null	ə	n	2	undefined
慮	løi	l	null	ø	i	2	undefined
慯	sjøŋ	sj	null	ø	ŋ	0	undefined
慰	qvəi	qv	null	ə	i	2	undefined
慱	d'yn	d'	null	y	n	0	undefined
慲	mun	m	null	u	n	0	undefined
慳	xan	x	null	a	n	0	undefined
慴	sim	s	null	i	m	3	undefined
慴	ʦim	ʦ	null	i	m	3	undefined
慵	juŋ	j	null	u	ŋ	0	undefined
慶	xiŋ	x	null	i	ŋ	2	undefined
慷	c'oŋ	c'	null	o	ŋ	1	undefined
慷	xoŋ	x	null	o	ŋ	1	undefined
慸	təi	t	null	ə	i	2	undefined
慹	ʦəm	ʦ	null	ə	m	3	undefined
慹	ʦim	ʦ	null	i	m	3	undefined
慺	ləu	l	null	ə	u	0	undefined
慻	cyn	c	null	y	n	2	undefined
慼	ʦ'iŋ	ʦ'	null	i	ŋ	3	undefined
慽	ʦ'iŋ	ʦ'	null	i	ŋ	3	undefined
慾	juŋ	j	null	u	ŋ	3	undefined
慿	b'əŋ	b'	null	ə	ŋ	0	undefined
憀	liu	l	null	i	u	0	undefined
憁	ʦuŋ	ʦ	null	u	ŋ	1	undefined
憂	qjəu	qj	null	ə	u	0	undefined
憃	ʦ'uŋ	ʦ'	null	u	ŋ	0	undefined
憃	ʦuŋ	ʦ	null	u	ŋ	0	undefined
憄	ʦi	ʦ	null	i		2	undefined
憅	duŋ	d	null	u	ŋ	2	undefined
憆	ʦ'aŋ	ʦ'	null	a	ŋ	0	undefined
憇	xei	x	null	e	i	2	undefined
憈	c'øi	c'	null	ø	i	0	undefined
憉	b'aŋ	b'	null	a	ŋ	0	undefined
憊	bei	b	null	e	i	2	undefined
憊	bai	b	null	a	i	2	undefined
憋	pin	p	null	i	n	3	undefined
憌	g'iŋ	g'	null	i	ŋ	0	undefined
憍	ciu	c	null	i	u	0	undefined
憎	ʦəŋ	ʦ	null	ə	ŋ	0	undefined
憏	ʦ'əi	ʦ'	null	ə	i	2	undefined
憏	ʦəi	ʦ	null	ə	i	2	undefined
憐	lin	l	null	i	n	0	undefined
憑	b'əŋ	b'	null	ə	ŋ	0	undefined
憑	p'eŋ	p'	null	e	ŋ	0	undefined
憑	bəŋ	b	null	ə	ŋ	2	undefined
憒	c'ui	c'	null	u	i	1	undefined
憓	hvəi	hv	null	ə	i	2	undefined
憔	ʣ'iu	ʣ'	null	i	u	0	undefined
憕	ʣr'iŋ	ʣr'	null	i	ŋ	0	undefined
憖	ŋjən	ŋj	null	ə	n	2	undefined
憗	ŋjən	ŋj	null	ə	n	2	undefined
憘	xei	x	null	e	i	1	undefined
憙	xei	x	null	e	i	1	undefined
憚	dan	d	null	a	n	2	undefined
憛	d'am	d'	null	a	m	0	undefined
憜	do	d	null	o		2	undefined
憝	døi	d	null	ø	i	2	undefined
憞	døi	d	null	ø	i	2	undefined
憟	suŋ	s	null	u	ŋ	3	undefined
憠	c'yn	c'	null	y	n	3	undefined
憡	ʦr'aŋ	ʦr'	null	a	ŋ	3	undefined
憢	xiu	x	null	i	u	0	undefined
憣	fan	f	null	a	n	0	undefined
憤	wən	w	null	ə	n	1	undefined
憥	lou	l	null	o	u	0	undefined
憦	lou	l	null	o	u	2	undefined
憧	ʦ'uŋ	ʦ'	null	u	ŋ	0	undefined
憨	xəm	x	null	ə	m	0	undefined
憩	xei	x	null	e	i	2	undefined
憪	han	h	null	a	n	0	undefined
憫	mən	m	null	ə	n	1	undefined
憬	ciŋ	c	null	i	ŋ	1	undefined
憭	liu	l	null	i	u	1	undefined
憮	mou	m	null	o	u	1	undefined
憯	ʦ'am	ʦ'	null	a	m	1	undefined
憰	c'yn	c'	null	y	n	3	undefined
憱	ʦ'uŋ	ʦ'	null	u	ŋ	3	undefined
憲	xin	x	null	i	n	2	undefined
憳	t'am	t'	null	a	m	1	undefined
憴	zjiŋ	zj	null	i	ŋ	0	undefined
憵	p'iŋ	p'	null	i	ŋ	3	undefined
憶	qiŋ	q	null	i	ŋ	3	undefined
憷	ʦr'o	ʦr'	null	o		1	undefined
憷	ʦrøn	ʦr	null	ø	n	3	undefined
憸	ʦ'im	ʦ'	null	i	m	0	undefined
憹	nou	n	null	o	u	0	undefined
憹	nuŋ	n	null	u	ŋ	0	undefined
憺	dam	d	null	a	m	2	undefined
憻	t'an	t'	null	a	n	1	undefined
憼	ciŋ	c	null	i	ŋ	1	undefined
憽	suŋ	s	null	u	ŋ	0	undefined
憾	həm	h	null	ə	m	2	undefined
憿	ciu	c	null	i	u	0	undefined
懀	qvəi	qv	null	ə	i	2	undefined
懁	xyn	x	null	y	n	0	undefined
懂	tuŋ	t	null	u	ŋ	1	undefined
懃	g'ən	g'	null	ə	n	0	undefined
懄	g'ən	g'	null	ə	n	0	undefined
懅	g'øi	g'	null	ø	i	0	undefined
懆	ʦ'ou	ʦ'	null	o	u	1	undefined
懇	xən	x	null	ə	n	1	undefined
懈	hai	h	null	a	i	2	undefined
懈	cai	c	null	a	i	2	undefined
應	qiŋ	q	null	i	ŋ	2	undefined
懊	qou	q	null	o	u	2	undefined
懋	məu	m	null	ə	u	2	undefined
懌	iŋ		null	i	ŋ	3	undefined
懍	ləm	l	null	ə	m	1	undefined
懎	sriŋ	sr	null	i	ŋ	3	undefined
懏	ʦøn	ʦ	null	ø	n	2	undefined
懐	vai	v	null	a	i	0	undefined
懑	mun	m	null	u	n	2	undefined
懒	lan	l	null	a	n	1	undefined
懓	qoi	q	null	o	i	2	undefined
懓	qŋoi	qŋ	null	o	i	2	undefined
懔	ləm	l	null	ə	m	1	undefined
懕	qim	q	null	i	m	0	undefined
懖	c'un	c'	null	u	n	3	undefined
懗	xa	x	null	a		2	undefined
懘	ʦj'in	ʦj'	null	i	n	3	undefined
懙	y		null	y		1	undefined
懚	qjən	qj	null	ə	n	2	undefined
懛	tai	t	null	a	i	0	undefined
懜	qmuŋ	qm	null	u	ŋ	1	undefined
懜	muŋ	m	null	u	ŋ	0	undefined
懝	ŋoi	ŋ	null	o	i	2	undefined
懞	muŋ	m	null	u	ŋ	0	undefined
懟	døi	d	null	ø	i	2	undefined
懟	ʣrøi	ʣr	null	ø	i	2	undefined
懠	ʣ'əi	ʣ'	null	ə	i	0	undefined
懡	mo	m	null	o		1	undefined
懢	lam	l	null	a	m	0	undefined
懣	mun	m	null	u	n	2	undefined
懤	ʣ'əu	ʣ'	null	ə	u	0	undefined
懥	ʦi	ʦ	null	i		2	undefined
懦	no	n	null	o		2	undefined
懧	no	n	null	o		2	undefined
懨	qim	q	null	i	m	0	undefined
懩	jøŋ	j	null	ø	ŋ	1	undefined
懪	boŋ	b	null	o	ŋ	3	undefined
懫	ʦi	ʦ	null	i		2	undefined
懬	cv'oŋ	cv'	null	o	ŋ	2	undefined
懭	c'oŋ	c'	null	o	ŋ	2	undefined
懭	cv'oŋ	cv'	null	o	ŋ	2	undefined
懮	qjəu	qj	null	ə	u	0	undefined
懯	fu	f	null	u		0	undefined
懰	ləu	l	null	ə	u	0	undefined
懱	min	m	null	i	n	3	undefined
懲	ʣr'iŋ	ʣr'	null	i	ŋ	0	undefined
懳	vəi	v	null	ə	i	2	undefined
懴	ʦ'am	ʦ'	null	a	m	2	undefined
懵	qmuŋ	qm	null	u	ŋ	1	undefined
懵	muŋ	m	null	u	ŋ	0	undefined
懶	lan	l	null	a	n	1	undefined
懷	hvai	hv	null	a	i	0	undefined
懸	hyn	h	null	y	n	0	undefined
懹	njøŋ	nj	null	ø	ŋ	2	undefined
懺	ʦr'am	ʦr'	null	a	m	2	undefined
懻	cei	c	null	e	i	2	undefined
懼	gøi	g	null	ø	i	2	undefined
懽	xun	x	null	u	n	0	undefined
懾	sjim	sj	null	i	m	3	undefined
懾	ʦjim	ʦj	null	i	m	3	undefined
懿	qi	q	null	i		2	undefined
戀	qlyn	ql	null	y	n	1	undefined
戀	lyn	l	null	y	n	1	undefined
戁	nan	n	null	a	n	1	undefined
戂	mei	m	null	e	i	0	undefined
戃	t'oŋ	t'	null	o	ŋ	1	undefined
戃	ʦ'oŋ	ʦ'	null	o	ŋ	1	undefined
戄	xvoŋ	xv	null	o	ŋ	3	undefined
戅	ʦoŋ	ʦ	null	o	ŋ	2	undefined
戅	ŋoŋ	ŋ	null	o	ŋ	2	undefined
戅	oŋ		null	o	ŋ	2	undefined
戆	ʦoŋ	ʦ	null	o	ŋ	2	undefined
戆	ŋoŋ	ŋ	null	o	ŋ	2	undefined
戆	oŋ		null	o	ŋ	2	undefined
戇	ʦoŋ	ʦ	null	o	ŋ	2	undefined
戇	oŋ		null	o	ŋ	2	undefined
戈	cvo	cv	null	o		0	undefined
戉	yn		null	y	n	3	undefined
戊	mou	m	null	o	u	2	undefined
戋	ʦin	ʦ	null	i	n	0	undefined
戌	søn	s	null	ø	n	3	undefined
戍	sjy	sj	null	y		2	undefined
戎	njuŋ	nj	null	u	ŋ	0	undefined
戏	xei	x	null	e	i	2	undefined
戏	fu	f	null	u		0	undefined
成	zjiŋ	zj	null	i	ŋ	0	undefined
成	ʣj'iŋ	ʣj'	null	i	ŋ	0	undefined
我	ŋo	ŋ	null	o		1	undefined
戒	cai	c	null	a	i	2	undefined
戓	cəm	c	null	ə	m	3	undefined
戔	ʦin	ʦ	null	i	n	0	undefined
戕	ʣ'øŋ	ʣ'	null	ø	ŋ	0	undefined
或	hvaŋ	hv	null	a	ŋ	3	undefined
或	hviŋ	hv	null	i	ŋ	3	undefined
戗	ʦ'øŋ	ʦ'	null	ø	ŋ	0	undefined
战	ʦin	ʦ	null	i	n	2	undefined
戙	duŋ	d	null	u	ŋ	2	undefined
戙	tuŋ	t	null	u	ŋ	1	undefined
戚	ʦ'iŋ	ʦ'	null	i	ŋ	3	undefined
戚	ʦ'uŋ	ʦ'	null	u	ŋ	3	undefined
戛	can	c	null	a	n	3	undefined
戜	din	d	null	i	n	3	undefined
戝	ʦ'aŋ	ʦ'	null	a	ŋ	3	undefined
戞	can	c	null	a	n	3	undefined
戟	ciŋ	c	null	i	ŋ	3	undefined
戠	ʦjiŋ	ʦj	null	i	ŋ	3	undefined
戡	xəm	x	null	ə	m	0	undefined
戢	ʦr'əm	ʦr'	null	ə	m	3	undefined
戣	gv'əi	gv'	null	ə	i	0	undefined
戤	c'oi	c'	null	o	i	2	undefined
戥	təŋ	t	null	ə	ŋ	1	undefined
戥	dəŋ	d	null	ə	ŋ	2	undefined
戦	ʦin	ʦ	null	i	n	2	undefined
戧	ʦ'øŋ	ʦ'	null	ø	ŋ	0	undefined
戨	co	c	null	o		0	undefined
戩	ʦin	ʦ	null	i	n	1	undefined
截	ʣin	ʣ	null	i	n	3	undefined
戫	qjuŋ	qj	null	u	ŋ	3	undefined
戬	ʦin	ʦ	null	i	n	1	undefined
戭	jən	j	null	ə	n	1	undefined
戭	qin	q	null	i	n	1	undefined
戮	luŋ	l	null	u	ŋ	3	undefined
戯	xei	x	null	e	i	2	undefined
戯	fu	f	null	u		0	undefined
戰	ʦjin	ʦj	null	i	n	2	undefined
戱	xei	x	null	e	i	2	undefined
戱	fu	f	null	u		0	undefined
戲	xei	x	null	e	i	2	undefined
戲	xu	x	null	u		0	undefined
戳	ʦr'øŋ	ʦr'	null	ø	ŋ	3	undefined
戳	ʦr'oŋ	ʦr'	null	o	ŋ	3	undefined
戴	tai	t	null	a	i	2	undefined
戵	g'øi	g'	null	ø	i	0	undefined
戶	hu	h	null	u		2	undefined
户	u		null	u		2	undefined
戸	hu	h	null	u		2	undefined
戹	qəŋ	q	null	ə	ŋ	3	undefined
戹	qaŋ	q	null	a	ŋ	3	undefined
戺	zri	zr	null	i		2	undefined
戻	dəi	d	null	ə	i	2	undefined
戼	mau	m	null	a	u	1	undefined
戽	xu	x	null	u		2	undefined
戾	løi	l	null	ø	i	2	undefined
戾	lin	l	null	i	n	3	undefined
戾	qləi	ql	null	ə	i	1	undefined
房	woŋ	w	null	o	ŋ	0	undefined
房	foŋ	f	null	o	ŋ	1	undefined
房	b'oŋ	b'	null	o	ŋ	0	undefined
所	sro	sr	null	o		1	undefined
扁	pin	p	null	i	n	1	undefined
扁	p'in	p'	null	i	n	0	undefined
扂	tim	t	null	i	m	2	undefined
扃	cviŋ	cv	null	i	ŋ	0	undefined
扄	søŋ	s	null	ø	ŋ	1	undefined
扅	i		null	i		0	undefined
扆	qi	q	null	i		1	undefined
扇	sjin	sj	null	i	n	2	undefined
扈	hu	h	null	u		2	undefined
扉	fei	f	null	e	i	0	undefined
扊	im		null	i	m	1	undefined
手	sjəu	sj	null	ə	u	1	undefined
扌	sjəu	sj	null	ə	u	1	undefined
才	ʣ'oi	ʣ'	null	o	i	0	undefined
才	ʦ'oi	ʦ'	null	o	i	1	undefined
扎	ʦran	ʦr	null	a	n	3	undefined
扏	g'əu	g'	null	ə	u	0	undefined
扐	ləŋ	l	null	ə	ŋ	3	undefined
扐	qliŋ	ql	null	i	ŋ	3	undefined
扑	p'oŋ	p'	null	o	ŋ	3	undefined
扑	p'uŋ	p'	null	u	ŋ	3	undefined
扑	piŋ	p	null	i	ŋ	3	undefined
扒	b'a	b'	null	a		0	undefined
扒	p'a	p'	null	a		1	undefined
打	ta	t	null	a		1	undefined
扔	njiŋ	nj	null	i	ŋ	0	undefined
扔	qnviŋ	qnv	null	i	ŋ	0	undefined
払	fan	f	null	a	n	1	undefined
扖	jəm	j	null	ə	m	3	undefined
扗	ʣoi	ʣ	null	o	i	2	undefined
托	t'oŋ	t'	null	o	ŋ	3	undefined
扙	ʣøŋ	ʣ	null	ø	ŋ	2	undefined
扚	t'iu	t'	null	i	u	1	undefined
扛	coŋ	c	null	o	ŋ	0	undefined
扛	c'oŋ	c'	null	o	ŋ	0	undefined
扜	qy	q	null	y		0	undefined
扝	fu	f	null	u		0	undefined
扞	con	c	null	o	n	1	undefined
扞	hon	h	null	o	n	2	undefined
扞	xon	x	null	o	n	1	undefined
扟	srən	sr	null	ə	n	0	undefined
扠	ʦr'a	ʦr'	null	a		0	undefined
扡	ʦ'i	ʦ'	null	i		1	undefined
扡	t'o	t'	null	o		0	undefined
扢	cvən	cv	null	ə	n	3	undefined
扢	h-ən	h-	null	ə	n	3	undefined
扣	c'əu	c'	null	ə	u	2	undefined
扤	ŋan	ŋ	null	a	n	3	undefined
扤	ŋən	ŋ	null	ə	n	3	undefined
扤	ŋvən	ŋv	null	ə	n	3	undefined
扥	tən	t	null	ə	n	2	undefined
扦	ʦ'in	ʦ'	null	i	n	0	undefined
执	ʦəm	ʦ	null	ə	m	3	undefined
扨	jən	j	null	ə	n	2	undefined
扩	cv'oŋ	cv'	null	o	ŋ	3	undefined
扩	c'oŋ	c'	null	o	ŋ	2	undefined
扪	mun	m	null	u	n	0	undefined
扫	sou	s	null	o	u	2	undefined
扬	jøŋ	j	null	ø	ŋ	0	undefined
扭	qnəu	qn	null	ə	u	1	undefined
扭	qləu	ql	null	ə	u	1	undefined
扮	ban	b	null	a	n	2	undefined
扮	pan	p	null	a	n	2	undefined
扯	ʦj'e	ʦj'	null	e		1	undefined
扰	qiu	q	null	i	u	1	undefined
扰	iu		null	i	u	1	undefined
扱	c'əm	c'	null	ə	m	3	undefined
扱	ʦr'am	ʦr'	null	a	m	3	undefined
扲	ŋəm	ŋ	null	ə	m	0	undefined
扲	əm		null	ə	m	0	undefined
扲	g'əm	g'	null	ə	m	0	undefined
扳	p'an	p'	null	a	n	0	undefined
扳	pan	p	null	a	n	1	undefined
扴	cin	c	null	i	n	3	undefined
扵	qy	q	null	y		0	undefined
扵	qu	q	null	u		0	undefined
扶	wu	w	null	u		0	undefined
扷	qou	q	null	o	u	2	undefined
扷	qŋou	qŋ	null	o	u	2	undefined
扸	siŋ	s	null	i	ŋ	3	undefined
批	p'əi	p'	null	ə	i	0	undefined
批	b'ei	b'	null	e	i	0	undefined
扺	ʦji	ʦj	null	i		1	undefined
扻	xəm	x	null	ə	m	1	undefined
扻	həm	h	null	ə	m	2	undefined
扻	ʦin	ʦ	null	i	n	3	undefined
扼	qəŋ	q	null	ə	ŋ	3	undefined
扼	qaŋ	q	null	a	ŋ	3	undefined
扽	tən	t	null	ə	n	2	undefined
扽	dən	d	null	ə	n	2	undefined
找	ʦrau	ʦr	null	a	u	1	undefined
承	zjiŋ	zj	null	i	ŋ	0	undefined
技	gei	g	null	e	i	2	undefined
抁	in		null	i	n	1	undefined
抂	gv'oŋ	gv'	null	o	ŋ	0	undefined
抃	bin	b	null	i	n	2	undefined
抄	ʦr'au	ʦr'	null	a	u	0	undefined
抅	c'øi	c'	null	ø	i	0	undefined
抆	mən	m	null	ə	n	1	undefined
抇	hvən	hv	null	ə	n	3	undefined
抈	ŋyn	ŋ	null	y	n	3	undefined
抉	c'yn	c'	null	y	n	3	undefined
把	pa	p	null	a		1	undefined
把	b'a	b'	null	a		0	undefined
抋	ʦ'əm	ʦ'	null	ə	m	2	undefined
抌	təm	t	null	ə	m	1	undefined
抍	sjiŋ	sj	null	i	ŋ	0	undefined
抎	vən	v	null	ə	n	1	undefined
抏	ŋyn	ŋ	null	y	n	0	undefined
抏	ŋvan	ŋv	null	a	n	0	undefined
抏	ŋvun	ŋv	null	u	n	2	undefined
抐	nøn	n	null	ø	n	3	undefined
抑	qiŋ	q	null	i	ŋ	3	undefined
抒	sy	s	null	y		0	undefined
抓	ʦrau	ʦr	null	a	u	1	undefined
抓	ʦra	ʦr	null	a		0	undefined
抓	qau	q	null	a	u	0	undefined
抓	qva	qv	null	a		1	undefined
抔	b'əu	b'	null	ə	u	0	undefined
投	d'əu	d'	null	ə	u	0	undefined
抖	təu	t	null	ə	u	1	undefined
抗	c'oŋ	c'	null	o	ŋ	2	undefined
